StartTime,EndTime,Title,Annotation,MainCategory,Category2,Category3
00:32:43.199,00:32:43.199,49,,-0.003583591;0.1667824,0.6450922,49,
00:32:43.242,00:32:43.242,49,,-0.001904391;0.1659959,0.6452769,49,
00:32:43.242,00:32:43.242,49,,8.981675E-05;0.1646975,0.6457568,49,
00:32:43.283,00:32:43.283,49,,0.001281265;0.1648259,0.645718,49,
00:32:43.284,00:32:43.284,49,,0.003041707;0.1641652,0.6458894,49,
00:32:43.328,00:32:43.328,49,,0.00640082;0.1646845,0.6463166,49,
00:32:43.328,00:32:43.328,49,,0.006343648;0.1644624,0.6457497,49,
00:32:43.371,00:32:43.371,49,,0.008704502;0.1647508,0.6457456,49,
00:32:43.371,00:32:43.371,49,,0.009324435;0.1651345,0.6447046,49,
00:32:43.414,00:32:43.414,49,,0.01078966;0.166048,0.6439375,49,
00:32:43.414,00:32:43.414,49,,0.01125821;0.1667385,0.6432354,49,
00:32:43.456,00:32:43.456,49,,0.012568;0.1671978,0.6430892,49,
00:32:43.456,00:32:43.456,49,,0.01243606;0.1687005,0.6416259,49,
00:32:43.498,00:32:43.498,49,,0.0126427;0.1698172,0.640624,49,
00:32:43.498,00:32:43.498,49,,0.01227564;0.1710615,0.6396418,49,
00:32:43.543,00:32:43.543,49,,0.01248778;0.1727571,0.6388041,49,
00:32:43.543,00:32:43.543,49,,0.01120821;0.173691,0.6376145,49,
00:32:43.585,00:32:43.585,49,,0.01003214;0.1751741,0.6367366,49,
00:32:43.586,00:32:43.586,49,,0.01011543;0.1759718,0.637006,49,
00:32:43.630,00:32:43.630,49,,0.008556649;0.1739357,0.638106,49,
00:32:43.630,00:32:43.630,49,,0.005410023;0.1777847,0.6361439,49,
00:32:43.674,00:32:43.674,49,,0.004184566;0.1787127,0.6368089,49,
00:32:43.674,00:32:43.674,49,,0.001076005;0.1780896,0.6365927,49,
00:32:43.716,00:32:43.716,49,,-0.0009698831;0.1789306,0.63652,49,
00:32:43.758,00:32:43.758,49,,-0.001196541;0.1780496,0.6369592,49,
00:32:43.758,00:32:43.758,49,,-0.003399059;0.1771398,0.635258,49,
00:32:48.402,00:32:48.402,50,,-0.01447028;0.1446977,0.6441196,50,
00:32:48.448,00:32:48.448,50,,-0.01371725;0.1434269,0.6457268,50,
00:32:48.448,00:32:48.448,50,,-0.0133145;0.1438313,0.6459258,50,
00:32:48.489,00:32:48.489,50,,-0.01298889;0.1443575,0.6458659,50,
00:32:48.531,00:32:48.531,50,,-0.01277561;0.1438513,0.6465809,50,
00:32:48.531,00:32:48.531,50,,-0.01253155;0.1446158,0.6464422,50,
00:32:48.574,00:32:48.574,50,,-0.01265318;0.1447533,0.6469197,50,
00:32:48.574,00:32:48.574,50,,-0.01244737;0.1446478,0.647669,50,
00:32:48.617,00:32:48.617,50,,-0.01293716;0.1458122,0.6475453,50,
00:32:48.617,00:32:48.617,50,,-0.01344494;0.1460578,0.6485328,50,
00:32:48.660,00:32:48.660,50,,-0.01417618;0.1471039,0.6484051,50,
00:32:48.660,00:32:48.660,50,,-0.01529472;0.1481673,0.6485648,50,
00:32:48.705,00:32:48.705,50,,-0.01587748;0.1472695,0.6499758,50,
00:32:48.705,00:32:48.705,50,,-0.01691306;0.1484354,0.6497386,50,
00:32:48.747,00:32:48.747,50,,-0.01814552;0.1486806,0.6499571,50,
00:32:48.747,00:32:48.747,50,,-0.02040071;0.1501406,0.6491021,50,
00:32:48.790,00:32:48.790,50,,-0.02253658;0.1506149,0.6491362,50,
00:32:48.790,00:32:48.790,50,,-0.02534613;0.1528075,0.6473127,50,
00:32:48.832,00:32:48.832,50,,-0.02774407;0.1528448,0.6474586,50,
00:32:48.832,00:32:48.832,50,,-0.0290653;0.1527035,0.6475019,50,
00:32:48.874,00:32:48.874,50,,-0.03105262;0.1532346,0.646718,50,
00:32:48.874,00:32:48.874,50,,-0.03294096;0.1534277,0.6464902,50,
00:32:48.917,00:32:48.917,50,,-0.03357475;0.1526238,0.6468982,50,
00:32:48.918,00:32:48.918,50,,-0.03424838;0.1512421,0.6477823,50,
00:32:48.958,00:32:48.958,50,,-0.03532878;0.1516902,0.6468698,50,
00:32:48.959,00:32:48.959,50,,-0.03478867;0.1497375,0.6484614,50,
00:32:49.002,00:32:49.002,50,,-0.03435044;0.1489618,0.6489848,50,
00:32:49.003,00:32:49.003,50,,-0.0329721;0.1474476,0.6502694,50,
00:32:49.044,00:32:49.044,50,,-0.03191696;0.1468205,0.6507223,50,
00:32:49.086,00:32:49.086,50,,-0.02975871;0.1449102,0.6522832,50,
00:32:49.086,00:32:49.086,50,,-0.02807685;0.1448601,0.6519456,50,
00:32:49.132,00:32:49.132,50,,-0.02611864;0.1425245,0.6534883,50,
00:32:49.132,00:32:49.132,50,,-0.02430194;0.1422443,0.6535884,50,
00:32:49.172,00:32:49.172,50,,-0.02227008;0.1423787,0.6533245,50,
00:32:49.173,00:32:49.173,50,,-0.02103107;0.1421664,0.6533561,50,
00:32:49.214,00:32:49.214,50,,-0.01937277;0.142057,0.6533597,50,
00:32:49.215,00:32:49.215,50,,-0.01792134;0.1421399,0.6531396,50,
00:32:49.258,00:32:49.258,50,,-0.01643585;0.1422791,0.6531819,50,
00:32:49.259,00:32:49.259,50,,-0.01556201;0.1419165,0.6531733,50,
00:32:49.301,00:32:49.301,50,,-0.0148003;0.143742,0.6518045,50,
00:32:49.301,00:32:49.301,50,,-0.01382381;0.1435517,0.6520506,50,
00:32:49.342,00:32:49.342,50,,-0.01375561;0.1442972,0.6514699,50,
00:32:49.343,00:32:49.343,50,,-0.01372641;0.1460581,0.6501916,50,
00:32:49.385,00:32:49.385,50,,-0.01417526;0.147704,0.6487001,50,
00:32:49.386,00:32:49.386,50,,-0.0150862;0.1492565,0.6475811,50,
00:32:49.429,00:32:49.429,50,,-0.01646698;0.1494893,0.6474052,50,
00:32:49.429,00:32:49.429,50,,-0.01940589;0.1510572,0.645891,50,
00:32:49.472,00:32:49.472,50,,-0.02105203;0.1515368,0.6455318,50,
00:32:49.472,00:32:49.472,50,,-0.02429192;0.1525663,0.6440809,50,
00:32:49.516,00:32:49.516,50,,-0.02792293;0.1528283,0.6419826,50,
00:34:09.653,00:34:09.653,,,,,
00:34:21.685,00:34:21.685,51,,0.01262689;0.04153314,0.3587023,51,
00:34:21.727,00:34:21.727,51,,0.01237983;0.04123914,0.3595653,51,
00:34:21.768,00:34:21.768,51,,0.01209747;0.04118487,0.3598693,51,
00:34:21.811,00:34:21.811,51,,0.01183581;0.04139668,0.3600157,51,
00:34:21.852,00:34:21.852,51,,0.01065956;0.04304647,0.358922,51,
00:34:21.852,00:34:21.852,51,,0.01045275;0.04247105,0.3593402,51,
00:34:21.894,00:34:21.894,51,,0.009936473;0.04211006,0.359901,51,
00:34:21.936,00:34:21.936,51,,0.009010495;0.04266182,0.3593801,51,
00:34:21.978,00:34:21.978,51,,0.007914454;0.04311624,0.3587962,51,
00:34:22.026,00:34:22.026,51,,0.006826731;0.04302061,0.3588331,51,
00:34:22.026,00:34:22.026,51,,0.005417455;0.04380152,0.358199,51,
00:34:22.068,00:34:22.068,51,,0.004374136;0.04319564,0.3585693,51,
00:34:22.110,00:34:22.110,51,,0.003148193;0.04246643,0.3587502,51,
00:34:22.152,00:34:22.152,51,,0.001947216;0.04149771,0.359318,51,
00:34:22.152,00:34:22.152,51,,0.001162266;0.0407629,0.3597239,51,
00:34:22.193,00:34:22.193,51,,0.0002820875;0.04033932,0.3594894,51,
00:34:22.241,00:34:22.241,51,,0.0007020242;0.0368515,0.3622878,51,
00:34:22.281,00:34:22.281,51,,0.0009446605;0.0349974,0.3633082,51,
00:34:22.322,00:34:22.322,51,,0.001933709;0.03346282,0.3635656,51,
00:34:22.322,00:34:22.322,51,,0.003227249;0.03216285,0.3639677,51,
00:34:22.367,00:34:22.367,51,,0.004609511;0.03054661,0.3644606,51,
00:34:22.415,00:34:22.415,51,,0.007001533;0.02861232,0.3651809,51,
00:34:22.457,00:34:22.457,51,,0.007983828;0.02815709,0.365685,51,
00:34:22.500,00:34:22.500,51,,0.009238125;0.02801657,0.3659311,51,
00:34:22.545,00:34:22.545,51,,0.01030726;0.02919754,0.3647678,51,
00:34:22.587,00:34:22.587,51,,0.01100797;0.02987713,0.3643644,51,
00:34:22.587,00:34:22.587,51,,0.01291222;0.03158239,0.3627909,51,
00:34:22.640,00:34:22.640,51,,0.01354788;0.03275278,0.361797,51,
00:34:22.683,00:34:22.683,51,,0.01403095;0.03407282,0.3608537,51,
00:34:22.683,00:34:22.683,51,,0.01391374;0.03577185,0.3599226,51,
00:34:22.725,00:34:22.725,51,,0.01385461;0.03697371,0.3594399,51,
00:34:22.781,00:34:22.781,51,,0.01214213;0.03851861,0.3590233,51,
00:34:22.821,00:34:22.821,51,,0.01091863;0.03954545,0.3588226,51,
00:34:22.864,00:34:22.864,51,,0.009288628;0.03991488,0.3587163,51,
00:34:22.907,00:34:22.907,51,,0.007781889;0.03970388,0.3592875,51,
00:34:22.950,00:34:22.950,51,,0.006595947;0.03987232,0.3574272,51,
00:34:22.995,00:34:22.995,51,,0.007030602;0.03970349,0.3539272,51,
00:34:27.113,00:34:27.113,,,,,
00:34:32.121,00:34:32.121,52,,0.1331654;-0.1635717,0.3860942,52,
00:34:32.163,00:34:32.163,52,,0.1328526;-0.1629972,0.3856858,52,
00:34:32.205,00:34:32.205,52,,0.1324837;-0.1625895,0.3856985,52,
00:34:32.254,00:34:32.254,52,,0.1313711;-0.1626803,0.3859373,52,
00:34:32.296,00:34:32.296,52,,0.1304591;-0.1627615,0.3861439,52,
00:34:32.339,00:34:32.339,52,,0.1292506;-0.1627941,0.3865693,52,
00:34:32.381,00:34:32.381,52,,0.1276028;-0.1623968,0.3866546,52,
00:34:32.424,00:34:32.424,52,,0.1261601;-0.1628758,0.387399,52,
00:34:32.425,00:34:32.425,52,,0.1243896;-0.1634905,0.3880089,52,
00:34:32.488,00:34:32.488,52,,0.1200143;-0.163399,0.3879445,52,
00:34:32.529,00:34:32.529,52,,0.117153;-0.1632911,0.3877788,52,
00:34:32.572,00:34:32.572,52,,0.1144811;-0.1638342,0.3879702,52,
00:34:32.623,00:34:32.623,52,,0.1077788;-0.1634139,0.387023,52,
00:34:32.665,00:34:32.665,52,,0.1052787;-0.1638348,0.387109,52,
00:34:32.706,00:34:32.706,52,,0.1011245;-0.1647347,0.3869204,52,
00:34:32.748,00:34:32.748,52,,0.09749156;-0.1645665,0.3859802,52,
00:34:32.793,00:34:32.793,52,,0.09349161;-0.1642306,0.3847286,52,
00:34:32.793,00:34:32.793,52,,0.08955094;-0.1650091,0.3842995,52,
00:34:32.833,00:34:32.833,52,,0.0865985;-0.1647449,0.3830405,52,
00:34:32.876,00:34:32.876,52,,0.08139363;-0.1653688,0.382312,52,
00:34:32.922,00:34:32.922,52,,0.07252777;-0.1660004,0.3801675,52,
00:34:32.964,00:34:32.964,52,,0.06848896;-0.1667257,0.3794543,52,
00:34:33.007,00:34:33.007,52,,0.0645605;-0.1673439,0.3785106,52,
00:34:33.306,00:34:33.306,52,,0.06111208;-0.1682301,0.3779412,52,
00:34:33.306,00:34:33.306,52,,0.05763119;-0.1689491,0.3777081,52,
00:34:33.306,00:34:33.306,52,,0.05489263;-0.1695611,0.3775058,52,
00:34:33.306,00:34:33.306,52,,0.05294099;-0.1697289,0.3772777,52,
00:34:33.306,00:34:33.306,52,,0.0496233;-0.1706859,0.3778482,52,
00:34:33.307,00:34:33.307,52,,0.04771355;-0.1710221,0.3784469,52,
00:34:33.307,00:34:33.307,52,,0.0452112;-0.1711487,0.3787335,52,
00:34:33.307,00:34:33.307,52,,0.04310419;-0.1713442,0.3794418,52,
00:34:33.319,00:34:33.319,52,,0.04089209;-0.1714113,0.3798169,52,
00:34:33.365,00:34:33.365,52,,0.03934646;-0.1714996,0.3803738,52,
00:34:33.408,00:34:33.408,52,,0.0382522;-0.1715946,0.380402,52,
00:34:33.449,00:34:33.449,52,,0.0378198;-0.1712742,0.3797985,52,
00:34:33.491,00:34:33.491,52,,0.03865652;-0.172032,0.3786163,52,
00:34:51.557,00:34:51.557,,,,,
00:35:41.009,00:35:41.009,53,,-0.05334448;-0.1110095,0.3961797,53,
00:35:41.052,00:35:41.052,53,,-0.05249705;-0.1091783,0.3932249,53,
00:35:41.093,00:35:41.093,53,,-0.05244607;-0.1118827,0.3956045,53,
00:35:41.134,00:35:41.134,53,,-0.05253834;-0.1123447,0.3959178,53,
00:35:41.180,00:35:41.180,53,,-0.05279149;-0.1126613,0.3965743,53,
00:35:41.223,00:35:41.223,53,,-0.05348045;-0.112493,0.3970581,53,
00:35:41.523,00:35:41.523,53,,-0.05416394;-0.1123028,0.3966106,53,
00:35:41.523,00:35:41.523,53,,-0.05387421;-0.1120772,0.3957985,53,
00:35:41.523,00:35:41.523,53,,-0.05255255;-0.1119593,0.3941389,53,
00:35:41.523,00:35:41.523,53,,-0.0517558;-0.1122029,0.392848,53,
00:35:41.523,00:35:41.523,53,,-0.04875866;-0.1133042,0.3892351,53,
00:35:41.523,00:35:41.523,53,,-0.04611046;-0.1143987,0.3870091,53,
00:35:41.541,00:35:41.541,53,,-0.04298144;-0.1153583,0.3850093,53,
00:35:41.610,00:35:41.610,53,,-0.03624936;-0.1184603,0.3823175,53,
00:35:41.652,00:35:41.652,53,,-0.03363856;-0.1203535,0.3819219,53,
00:35:41.695,00:35:41.695,53,,-0.03077912;-0.1221777,0.3815288,53,
00:35:41.735,00:35:41.735,53,,-0.02850448;-0.1247016,0.3813451,53,
00:35:41.779,00:35:41.779,53,,-0.02337097;-0.1303934,0.3810363,53,
00:35:41.822,00:35:41.822,53,,-0.02151041;-0.1333012,0.3811847,53,
00:35:41.864,00:35:41.864,53,,-0.01976962;-0.135899,0.3814983,53,
00:35:41.908,00:35:41.908,53,,-0.01826198;-0.1381985,0.3821871,53,
00:35:41.950,00:35:41.950,53,,-0.01718727;-0.1399501,0.3829318,53,
00:35:41.992,00:35:41.992,53,,-0.01617894;-0.1411562,0.3834974,53,
00:35:42.035,00:35:42.035,53,,-0.01627234;-0.140424,0.3828817,53,
00:35:42.079,00:35:42.079,53,,-0.01676473;-0.1389343,0.3815752,53,
00:35:42.133,00:35:42.133,53,,-0.0186182;-0.1338146,0.3773823,53,
00:35:42.176,00:35:42.176,53,,-0.02076395;-0.1303409,0.375069,53,
00:35:42.176,00:35:42.176,53,,-0.02391343;-0.1262211,0.3734723,53,
00:35:42.247,00:35:42.247,53,,-0.03554421;-0.1169834,0.3743594,53,
00:35:42.288,00:35:42.288,53,,-0.04264409;-0.1132784,0.3765214,53,
00:35:42.330,00:35:42.330,53,,-0.04838376;-0.1101823,0.3779898,53,
00:35:42.380,00:35:42.380,53,,-0.05854435;-0.1066314,0.3813421,53,
00:35:42.429,00:35:42.429,53,,-0.06119198;-0.1059992,0.381824,53,
00:35:42.470,00:35:42.470,53,,-0.06203856;-0.1062753,0.3821337,53,
00:35:42.523,00:35:42.523,53,,-0.06173986;-0.1068853,0.3815415,53,
00:35:42.523,00:35:42.523,53,,-0.05991586;-0.1079016,0.3803999,53,
00:35:42.578,00:35:42.578,53,,-0.05259942;-0.1114819,0.3769793,53,
00:35:42.620,00:35:42.620,53,,-0.04619921;-0.1138198,0.3746709,53,
00:35:42.662,00:35:42.662,53,,-0.04015357;-0.116849,0.3727963,53,
00:35:42.704,00:35:42.704,53,,-0.03311979;-0.1204458,0.3709059,53,
00:35:42.746,00:35:42.746,53,,-0.02594803;-0.1237723,0.3692134,53,
00:35:42.789,00:35:42.789,53,,-0.01478931;-0.1306517,0.36807,53,
00:35:42.831,00:35:42.831,53,,-0.01130579;-0.1331261,0.3682889,53,
00:35:42.878,00:35:42.878,53,,-0.009459376;-0.1343912,0.3685042,53,
00:35:42.878,00:35:42.878,53,,-0.00891231;-0.1345801,0.3690049,53,
00:35:43.177,00:35:43.177,53,,-0.009877115;-0.1337711,0.3695245,53,
00:35:43.177,00:35:43.177,53,,-0.01382818;-0.1299968,0.3695077,53,
00:35:45.244,00:35:45.244,,,,,
00:36:20.649,00:36:20.649,54,,0.05369015;-0.1719225,0.3757156,54,
00:36:20.691,00:36:20.691,54,,0.05608983;-0.173445,0.3764559,54,
00:36:20.991,00:36:20.991,54,,0.06440324;-0.1787281,0.377498,54,
00:36:20.991,00:36:20.991,54,,0.06928962;-0.1815912,0.3774276,54,
00:36:20.991,00:36:20.991,54,,0.08062547;-0.1881737,0.3785872,54,
00:36:20.991,00:36:20.991,54,,0.08663966;-0.191632,0.3793242,54,
00:36:20.991,00:36:20.991,54,,0.09259996;-0.1952198,0.3803312,54,
00:36:20.991,00:36:20.991,54,,0.104984;-0.2033575,0.3829569,54,
00:36:21.014,00:36:21.014,54,,0.11127;-0.2077355,0.3846341,54,
00:36:21.056,00:36:21.056,54,,0.1157918;-0.2111026,0.3858563,54,
00:36:21.098,00:36:21.098,54,,0.1231351;-0.2173047,0.3885297,54,
00:36:21.140,00:36:21.140,54,,0.1314912;-0.2249343,0.3908773,54,
00:36:21.184,00:36:21.184,54,,0.1382977;-0.231432,0.3927256,54,
00:36:21.238,00:36:21.238,54,,0.1478027;-0.240249,0.3946154,54,
00:36:21.305,00:36:21.305,54,,0.1539373;-0.2454041,0.3940631,54,
00:36:21.372,00:36:21.372,54,,0.152031;-0.2420041,0.3912096,54,
00:36:21.415,00:36:21.415,54,,0.1489782;-0.2388452,0.3906564,54,
00:36:21.473,00:36:21.473,54,,0.1356189;-0.2249746,0.388568,54,
00:36:21.515,00:36:21.515,54,,0.1265829;-0.2166325,0.3877285,54,
00:36:21.557,00:36:21.557,54,,0.1164864;-0.2075255,0.3874795,54,
00:36:21.604,00:36:21.604,54,,0.09517506;-0.1898499,0.3858422,54,
00:36:21.647,00:36:21.647,54,,0.08151287;-0.1789152,0.3835939,54,
00:36:21.690,00:36:21.690,54,,0.07080558;-0.1709718,0.3813382,54,
00:36:21.739,00:36:21.739,54,,0.05259661;-0.1575823,0.3757912,54,
00:36:21.804,00:36:21.804,54,,0.04438873;-0.1510492,0.3713334,54,
00:36:21.845,00:36:21.845,54,,0.04451016;-0.1504697,0.3691887,54,
00:36:21.892,00:36:21.892,54,,0.04835808;-0.1520214,0.3679428,54,
00:36:21.935,00:36:21.935,54,,0.05313416;-0.1545541,0.367466,54,
00:36:21.977,00:36:21.977,54,,0.07482816;-0.1679185,0.3694732,54,
00:36:22.021,00:36:22.021,54,,0.08599192;-0.1754144,0.3709646,54,
00:36:22.072,00:36:22.072,54,,0.1106295;-0.1937871,0.3761364,54,
00:36:22.120,00:36:22.120,54,,0.1224116;-0.203288,0.3783625,54,
00:36:22.169,00:36:22.169,54,,0.1435077;-0.2210055,0.3816128,54,
00:36:22.213,00:36:22.213,54,,0.1513674;-0.2282895,0.3829907,54,
00:36:22.271,00:36:22.271,54,,0.16121;-0.2374973,0.3849658,54,
00:36:22.338,00:36:22.338,54,,0.1607283;-0.2378838,0.3859182,54,
00:36:22.381,00:36:22.381,54,,0.1556509;-0.2342219,0.3856397,54,
00:36:22.681,00:36:22.681,54,,0.1356149;-0.219182,0.384628,54,
00:36:22.681,00:36:22.681,54,,0.117973;-0.2070261,0.3835638,54,
00:36:22.681,00:36:22.681,54,,0.09116295;-0.1896303,0.3807094,54,
00:36:22.682,00:36:22.682,54,,0.0646767;-0.1744971,0.3762776,54,
00:36:22.682,00:36:22.682,54,,0.0543272;-0.1696188,0.3736251,54,
00:36:22.709,00:36:22.709,54,,0.05071002;-0.1690563,0.3701442,54,
00:36:22.771,00:36:22.771,54,,0.06125744;-0.1776451,0.3666932,54,
00:36:22.837,00:36:22.837,54,,0.08646689;-0.1955964,0.366504,54,
00:36:22.879,00:36:22.879,54,,0.1025438;-0.2072293,0.3670812,54,
00:36:22.938,00:36:22.938,54,,0.1300756;-0.2301311,0.3690365,54,
00:36:22.981,00:36:22.981,54,,0.1387653;-0.2383536,0.3699727,54,
00:36:23.036,00:36:23.036,54,,0.1425445;-0.2434832,0.3692302,54,
00:36:23.079,00:36:23.079,54,,0.1344635;-0.2376823,0.3668959,54,
00:36:25.169,00:36:25.169,,,,,
00:37:02.263,00:37:02.263,55,,-0.02017625;-0.1221992,0.3751305,55,
00:37:02.303,00:37:02.303,55,,-0.02003522;-0.122199,0.374975,55,
00:37:02.360,00:37:02.360,55,,-0.01916555;-0.1217425,0.3740197,55,
00:37:02.430,00:37:02.430,55,,-0.01865445;-0.1222081,0.3738443,55,
00:37:02.496,00:37:02.496,55,,-0.01846888;-0.1231135,0.3746968,55,
00:37:02.564,00:37:02.564,55,,-0.01935469;-0.1229754,0.3758892,55,
00:37:02.605,00:37:02.605,55,,-0.01978546;-0.1231143,0.3763594,55,
00:37:02.665,00:37:02.665,55,,-0.020645;-0.1219814,0.3766619,55,
00:37:02.731,00:37:02.731,55,,-0.01935154;-0.1227819,0.3773322,55,
00:37:02.777,00:37:02.777,55,,-0.01818436;-0.1234951,0.3774027,55,
00:37:02.818,00:37:02.818,55,,-0.01719336;-0.1248891,0.3779273,55,
00:37:02.864,00:37:02.864,55,,-0.01774792;-0.1270386,0.3798116,55,
00:37:02.906,00:37:02.906,55,,-0.01941058;-0.1269187,0.3807415,55,
00:37:02.962,00:37:02.962,55,,-0.02247185;-0.1253604,0.3810812,55,
00:37:03.030,00:37:03.030,55,,-0.02236461;-0.1228315,0.3784617,55,
00:37:03.096,00:37:03.096,55,,-0.02017592;-0.1218158,0.3766488,55,
00:37:03.162,00:37:03.162,55,,-0.0181798;-0.1224167,0.3770294,55,
00:37:03.234,00:37:03.234,55,,-0.01922527;-0.12336,0.3790032,55,
00:37:03.277,00:37:03.277,55,,-0.02179328;-0.1228836,0.3800614,55,
00:37:03.329,00:37:03.329,55,,-0.02475502;-0.1211308,0.3791463,55,
00:37:03.394,00:37:03.394,55,,-0.02222888;-0.121033,0.3769606,55,
00:37:03.464,00:37:03.464,55,,-0.0187194;-0.1225601,0.3768947,55,
00:37:03.506,00:37:03.506,55,,-0.01894078;-0.1225607,0.3777007,55,
00:37:03.564,00:37:03.564,55,,-0.02309582;-0.1201833,0.3776319,55,
00:37:03.632,00:37:03.632,55,,-0.02064764;-0.1210551,0.376082,55,
00:37:03.697,00:37:03.697,55,,-0.01716061;-0.1227219,0.3757927,55,
00:37:03.763,00:37:03.763,55,,-0.01971889;-0.1217904,0.3766468,55,
00:37:03.829,00:37:03.829,55,,-0.02111474;-0.1220509,0.3762667,55,
00:37:03.895,00:37:03.895,55,,-0.02036815;-0.1232209,0.3749894,55,
00:37:03.939,00:37:03.939,55,,-0.01969898;-0.123935,0.3734902,55,
00:37:08.063,00:37:08.063,56,,-0.02642715;-0.08581734,0.3758262,56,
00:37:08.128,00:37:08.128,56,,-0.02676225;-0.08568034,0.3759192,56,
00:37:08.192,00:37:08.192,56,,-0.02646913;-0.08567572,0.375539,56,
00:37:08.260,00:37:08.260,56,,-0.02548411;-0.0861451,0.3750852,56,
00:37:08.326,00:37:08.326,56,,-0.02378093;-0.08667707,0.3738545,56,
00:37:08.393,00:37:08.393,56,,-0.02204535;-0.0874992,0.3726128,56,
00:37:08.436,00:37:08.436,56,,-0.02104308;-0.0879668,0.371795,56,
00:37:08.496,00:37:08.496,56,,-0.01931969;-0.08887547,0.3709942,56,
00:37:08.561,00:37:08.561,56,,-0.0165708;-0.09039062,0.3695879,56,
00:37:08.603,00:37:08.603,56,,-0.01529047;-0.09112084,0.3692198,56,
00:37:08.660,00:37:08.660,56,,-0.01246832;-0.09337261,0.3681409,56,
00:37:08.728,00:37:08.728,56,,-0.009723425;-0.09569576,0.367404,56,
00:37:08.769,00:37:08.769,56,,-0.008661643;-0.09680682,0.3671656,56,
00:37:08.830,00:37:08.830,56,,-0.006088458;-0.09882051,0.3667294,56,
00:37:08.889,00:37:08.889,56,,-0.003864005;-0.1005248,0.3660363,56,
00:37:08.960,00:37:08.960,56,,-0.001367591;-0.1022922,0.3655972,56,
00:37:09.029,00:37:09.029,56,,0.0007328987;-0.1039722,0.36505,56,
00:37:09.096,00:37:09.096,56,,0.003182992;-0.1056748,0.3644142,56,
00:37:09.137,00:37:09.137,56,,0.004841134;-0.106839,0.3640262,56,
00:37:09.193,00:37:09.193,56,,0.008102283;-0.1090104,0.3636073,56,
00:37:09.260,00:37:09.260,56,,0.01165372;-0.1116801,0.3632754,56,
00:37:09.326,00:37:09.326,56,,0.01530558;-0.1149922,0.3634238,56,
00:37:09.394,00:37:09.394,56,,0.01887327;-0.1184856,0.3636367,56,
00:37:09.459,00:37:09.459,56,,0.02218783;-0.1220505,0.364005,56,
00:37:09.527,00:37:09.527,56,,0.02548175;-0.1257,0.363999,56,
00:37:09.570,00:37:09.570,56,,0.0272489;-0.127364,0.3637286,56,
00:37:09.627,00:37:09.627,56,,0.03049682;-0.130703,0.3640621,56,
00:37:09.670,00:37:09.670,56,,0.03197342;-0.1324013,0.3644493,56,
00:37:09.727,00:37:09.727,56,,0.03546161;-0.1360143,0.3648753,56,
00:37:09.772,00:37:09.772,56,,0.03674008;-0.137913,0.3648914,56,
00:37:09.829,00:37:09.829,56,,0.03950477;-0.1411197,0.3654676,56,
00:37:09.894,00:37:09.894,56,,0.04188596;-0.1444829,0.3659303,56,
00:37:09.959,00:37:09.959,56,,0.04396723;-0.1473804,0.3664278,56,
00:37:10.000,00:37:10.000,56,,0.04474402;-0.1485302,0.3666492,56,
00:37:10.057,00:37:10.057,56,,0.04720352;-0.1523096,0.3678344,56,
00:37:10.099,00:37:10.099,56,,0.04822005;-0.1543931,0.3687564,56,
00:37:10.161,00:37:10.161,56,,0.0509782;-0.1586374,0.3697344,56,
00:37:10.203,00:37:10.203,56,,0.052219;-0.1605166,0.3701382,56,
00:37:10.258,00:37:10.258,56,,0.05416626;-0.1641544,0.3711185,56,
00:37:10.300,00:37:10.300,56,,0.05497971;-0.1653513,0.3717346,56,
00:37:10.342,00:37:10.342,56,,0.05570404;-0.1665663,0.3720193,56,
00:37:10.392,00:37:10.392,56,,0.0566262;-0.1686577,0.3721111,56,
00:37:10.436,00:37:10.436,56,,0.05705695;-0.1691903,0.3721029,56,
00:37:10.528,00:37:10.528,56,,0.05627617;-0.1684809,0.3716685,56,
00:37:10.591,00:37:10.591,56,,0.05504349;-0.1666504,0.371039,56,
00:37:10.634,00:37:10.634,56,,0.05442198;-0.1655895,0.3704972,56,
00:37:10.691,00:37:10.691,56,,0.05318548;-0.1632986,0.3689709,56,
00:37:12.989,00:37:12.989,57,,-0.02611542;-0.08633608,0.3739672,57,
00:37:13.058,00:37:13.058,57,,-0.02734158;-0.085906,0.3749368,57,
00:37:13.125,00:37:13.125,57,,-0.02851715;-0.0855158,0.3753158,57,
00:37:13.195,00:37:13.195,57,,-0.02969029;-0.08521262,0.3758129,57,
00:37:13.264,00:37:13.264,57,,-0.03183328;-0.08486471,0.3770593,57,
00:37:13.358,00:37:13.358,57,,-0.0353874;-0.08422154,0.378953,57,
00:37:13.402,00:37:13.402,57,,-0.0378724;-0.0841172,0.3799558,57,
00:37:13.457,00:37:13.457,57,,-0.04372662;-0.08312413,0.3820285,57,
00:37:13.500,00:37:13.500,57,,-0.04662573;-0.08283785,0.3831537,57,
00:37:13.546,00:37:13.546,57,,-0.05103818;-0.08194444,0.3847216,57,
00:37:13.637,00:37:13.637,57,,-0.05947546;-0.08077741,0.3876202,57,
00:37:13.936,00:37:13.936,57,,-0.0645236;-0.08060104,0.3898596,57,
00:37:13.936,00:37:13.936,57,,-0.06770477;-0.08088163,0.3914211,57,
00:37:13.936,00:37:13.936,57,,-0.07069816;-0.08167222,0.3931169,57,
00:37:13.936,00:37:13.936,57,,-0.07422202;-0.08215696,0.3944658,57,
