Timestamp;Annotation ID;Width;Color (r,g,b);Point Index;Position (x,y,z);Position` (x,y,z)
637326660676201539;62;0.001999997;0,187,255;10;-0.1307139,0.1111054,0.3590413;-0.1307139,0.1111054,0.3590413
637326660676628090;62;0.001999997;0,187,255;11;-0.1323623,0.1090348,0.3585842;-0.1323623,0.1090348,0.3585842
637326660677198504;62;0.001999997;0,187,255;12;-0.1347981,0.1038943,0.3579184;-0.1347981,0.1038943,0.3579184
637326660677580410;62;0.001999997;0,187,255;13;-0.1355916,0.1009856,0.357995;-0.1355916,0.1009856,0.357995
637326660678011950;62;0.001999997;0,187,255;14;-0.1355596,0.09824711,0.3585111;-0.1355596,0.09824711,0.3585111
637326660678443462;62;0.001999997;0,187,255;15;-0.1351079,0.09251666,0.3596703;-0.1351079,0.09251666,0.3596703
637326660678969216;62;0.001999997;0,187,255;16;-0.1338117,0.08995897,0.3608418;-0.1338117,0.08995897,0.3608418
637326660679296575;62;0.001999997;0,187,255;17;-0.1322079,0.08740947,0.3618327;-0.1322079,0.08740947,0.3618327
637326660679767780;62;0.001999997;0,187,255;18;-0.1302939,0.08541498,0.3632899;-0.1302939,0.08541498,0.3632899
637326660680348097;62;0.001999997;0,187,255;19;-0.1278723,0.08359,0.3641476;-0.1278723,0.08359,0.3641476
637326660680348097;62;0.001999997;0,187,255;20;-0.1250967,0.08197612,0.3656318;-0.1250967,0.08197612,0.3656318
637326660680784574;62;0.001999997;0,187,255;21;-0.1184833,0.07972965,0.3681867;-0.1184833,0.07972965,0.3681867
637326660681186343;62;0.001999997;0,187,255;22;-0.1146742,0.07965162,0.3695119;-0.1146742,0.07965162,0.3695119
637326660681622826;62;0.001999997;0,187,255;23;-0.1107346,0.07973003,0.3710945;-0.1107346,0.07973003,0.3710945
637326660682071130;62;0.001999997;0,187,255;24;-0.1066444,0.08032942,0.3722433;-0.1066444,0.08032942,0.3722433
637326660682461077;62;0.001999997;0,187,255;25;-0.1028454,0.08131149,0.3732392;-0.1028454,0.08131149,0.3732392
637326660682957081;62;0.001999997;0,187,255;26;-0.09920083,0.08261532,0.3745952;-0.09920083,0.08261532,0.3745952
637326660683329071;62;0.001999997;0,187,255;27;-0.09242611,0.0860965,0.3765241;-0.09242611,0.0860965,0.3765241
637326660683780451;62;0.001999997;0,187,255;28;-0.08907483,0.08923513,0.3770503;-0.08907483,0.08923513,0.3770503
637326660686796116;62;0.001999997;0,187,255;29;-0.08646107,0.09209517,0.3773532;-0.08646107,0.09209517,0.3773532
637326660686801072;62;0.001999997;0,187,255;30;-0.08277436,0.09812453,0.376313;-0.08277436,0.09812453,0.376313
637326660686801072;62;0.001999997;0,187,255;31;-0.08147889,0.1017421,0.3756257;-0.08147889,0.1017421,0.3756257
637326660686801072;62;0.001999997;0,187,255;32;-0.08096272,0.1051376,0.3740233;-0.08096272,0.1051376,0.3740233
637326660686801072;62;0.001999997;0,187,255;33;-0.08047709,0.1091471,0.372847;-0.08047709,0.1091471,0.372847
637326660686801072;62;0.001999997;0,187,255;34;-0.08135293,0.1121353,0.3714168;-0.08135293,0.1121353,0.3714168
637326660686806031;62;0.001999997;0,187,255;35;-0.08317644,0.1176668,0.3676548;-0.08317644,0.1176668,0.3676548
637326660686806031;62;0.001999997;0,187,255;36;-0.08443207,0.1202374,0.3660986;-0.08443207,0.1202374,0.3660986
637326660687465714;62;0.001999997;0,187,255;37;-0.08801716,0.1237189,0.3636512;-0.08801716,0.1237189,0.3636512
637326660687907154;62;0.001999997;0,187,255;38;-0.0898001,0.124947,0.3623161;-0.0898001,0.124947,0.3623161
637326660688353554;62;0.001999997;0,187,255;39;-0.09214041,0.1260983,0.3611131;-0.09214041,0.1260983,0.3611131
637326660688809868;62;0.001999997;0,187,255;40;-0.09671283,0.127351,0.3588164;-0.09671283,0.127351,0.3588164
637326660689221551;62;0.001999997;0,187,255;41;-0.09892344,0.1277403,0.3581521;-0.09892344,0.1277403,0.3581521
637326660689643158;62;0.001999997;0,187,255;42;-0.101183,0.1277093,0.3573821;-0.101183,0.1277093,0.3573821
637326660690228435;62;0.001999997;0,187,255;43;-0.106019,0.1264384,0.3556406;-0.106019,0.1264384,0.3556406
637326660690540925;62;0.001999997;0,187,255;44;-0.1081589,0.1257412,0.3545004;-0.1081589,0.1257412,0.3545004
637326660691146037;62;0.001999997;0,187,255;45;-0.1135824,0.1233945,0.3524796;-0.1135824,0.1233945,0.3524796
637326660691537875;62;0.001999997;0,187,255;46;-0.1163098,0.1218626,0.3518389;-0.1163098,0.1218626,0.3518389
637326660691979316;62;0.001999997;0,187,255;47;-0.1193383,0.120135,0.3508547;-0.1193383,0.120135,0.3508547
637326660692395960;62;0.001999997;0,187,255;48;-0.1230148,0.1175751,0.3498114;-0.1230148,0.1175751,0.3498114
637326660692986194;62;0.001999997;0,187,255;49;-0.1262901,0.1151441,0.3490511;-0.1262901,0.1151441,0.3490511
637326660692986194;62;0.001999997;0,187,255;50;-0.129355,0.112162,0.3485345;-0.129355,0.112162,0.3485345
637326660693268934;62;0.001999997;0,187,255;51;-0.1322323,0.1096258,0.3483421;-0.1322323,0.1096258,0.3483421
637326660693695476;62;0.001999997;0,187,255;52;-0.1346202,0.10674,0.3486145;-0.1346202,0.10674,0.3486145
637326660694141883;62;0.001999997;0,187,255;53;-0.1367581,0.1038632,0.3492256;-0.1367581,0.1038632,0.3492256
637326660694141883;62;0.001999997;0,187,255;54;-0.1382323,0.1007949,0.3498802;-0.1382323,0.1007949,0.3498802
637326660694583320;62;0.001999997;0,187,255;55;-0.1393026,0.09773031,0.3506088;-0.1393026,0.09773031,0.3506088
637326660694955316;62;0.001999997;0,187,255;56;-0.1396196,0.09494603,0.3516388;-0.1396196,0.09494603,0.3516388
637326660695481085;62;0.001999997;0,187,255;57;-0.1392838,0.09204784,0.3526073;-0.1392838,0.09204784,0.3526073
637326660695818358;62;0.001999997;0,187,255;58;-0.1377956,0.08898735,0.353674;-0.1377956,0.08898735,0.353674
637326660695823319;62;0.001999997;0,187,255;59;-0.135973,0.08658415,0.3550836;-0.135973,0.08658415,0.3550836
637326660696319330;62;0.001999997;0,187,255;60;-0.1332008,0.08430007,0.3567384;-0.1332008,0.08430007,0.3567384
637326660696820297;62;0.001999997;0,187,255;61;-0.125924,0.08052877,0.3605221;-0.125924,0.08052877,0.3605221
637326660697306365;62;0.001999997;0,187,255;62;-0.1209196,0.0793227,0.3622754;-0.1209196,0.0793227,0.3622754
637326660697658523;62;0.001999997;0,187,255;63;-0.116822,0.07895473,0.3636276;-0.116822,0.07895473,0.3636276
637326660698065262;62;0.001999997;0,187,255;64;-0.1100012,0.07970566,0.3657141;-0.1100012,0.07970566,0.3657141
637326660698506682;62;0.001999997;0,187,255;65;-0.104634,0.08114436,0.3666996;-0.104634,0.08114436,0.3666996
637326660698511648;62;0.001999997;0,187,255;66;-0.09971621,0.08313477,0.3678479;-0.09971621,0.08313477,0.3678479
637326660698933250;62;0.001999997;0,187,255;67;-0.09512554,0.08553284,0.3686441;-0.09512554,0.08553284,0.3686441
637326660699528447;62;0.001999997;0,187,255;68;-0.09099274,0.08857435,0.3690512;-0.09099274,0.08857435,0.3690512
637326660699766530;62;0.001999997;0,187,255;69;-0.08779003,0.09205347,0.368808;-0.08779003,0.09205347,0.368808
637326660700143494;62;0.001999997;0,187,255;70;-0.08570491,0.09551907,0.3673631;-0.08570491,0.09551907,0.3673631
637326660700148452;62;0.001999997;0,187,255;71;-0.08446305,0.09951305,0.3662011;-0.08446305,0.09951305,0.3662011
637326660700579979;62;0.001999997;0,187,255;72;-0.08389286,0.103424,0.3645058;-0.08389286,0.103424,0.3645058
637326660700986697;62;0.001999997;0,187,255;73;-0.0839564,0.1073208,0.3623162;-0.0839564,0.1073208,0.3623162
637326660701477726;62;0.001999997;0,187,255;74;-0.08495925,0.1111697,0.360225;-0.08495925,0.1111697,0.360225
637326660701849732;62;0.001999997;0,187,255;75;-0.08892109,0.1172679,0.3553865;-0.08892109,0.1172679,0.3553865
637326660702330847;62;0.001999997;0,187,255;76;-0.09184308,0.1190434,0.3522466;-0.09184308,0.1190434,0.3522466
637326660702772301;62;0.001999997;0,187,255;77;-0.09428345,0.1205005,0.3498557;-0.09428345,0.1205005,0.3498557
637326660703268292;62;0.001999997;0,187,255;78;-0.09672679,0.1215383,0.3481039;-0.09672679,0.1215383,0.3481039
637326660703273249;62;0.001999997;0,187,255;79;-0.0990518,0.1218504,0.3464782;-0.0990518,0.1218504,0.3464782
637326660703665097;62;0.001999997;0,187,255;80;-0.101296,0.1219155,0.344619;-0.101296,0.1219155,0.344619
637326660704037101;62;0.001999997;0,187,255;81;-0.1037581,0.1210427,0.3424405;-0.1037581,0.1210427,0.3424405
637326660704508308;62;0.001999997;0,187,255;82;-0.1058436,0.1196713,0.3409571;-0.1058436,0.1196713,0.3409571
637326660704508789;62;0.001999997;0,187,255;83;-0.1075144,0.1182573,0.3399284;-0.1075144,0.1182573,0.3399284
637326660704885254;62;0.001999997;0,187,255;84;-0.1087255,0.1165898,0.3394183;-0.1087255,0.1165898,0.3394183
637326660705366374;62;0.001999997;0,187,255;85;-0.109984,0.1140248,0.3383849;-0.109984,0.1140248,0.3383849
637326660705728456;62;0.001999997;0,187,255;86;-0.1109444,0.110766,0.3377602;-0.1109444,0.110766,0.3377602
637326660784984426;63;0.001999997;0,187,255;0;-0.1333703,0.130922,0.3529744;-0.1333703,0.130922,0.3529744
637326660785673869;63;0.001999997;0,187,255;1;-0.1345457,0.1314576,0.3527906;-0.1345457,0.1314576,0.3527906
637326660786045864;63;0.001999997;0,187,255;2;-0.1351764,0.1318378,0.3527265;-0.1351764,0.1318378,0.3527265
637326660786457551;63;0.001999997;0,187,255;3;-0.1356074,0.1314974,0.3530686;-0.1356074,0.1314974,0.3530686
637326660786978349;63;0.001999997;0,187,255;4;-0.1357234,0.131729,0.353251;-0.1357234,0.131729,0.353251
637326660787300747;63;0.001999997;0,187,255;5;-0.1354103,0.131323,0.3537216;-0.1354103,0.131323,0.3537216
637326660787300747;63;0.001999997;0,187,255;6;-0.1348102,0.1304067,0.3541858;-0.1348102,0.1304067,0.3541858
637326660787826523;63;0.001999997;0,187,255;7;-0.1342821,0.1288522,0.3547096;-0.1342821,0.1288522,0.3547096
637326660788153870;63;0.001999997;0,187,255;8;-0.1330618,0.1265664,0.3553319;-0.1330618,0.1265664,0.3553319
637326660788610194;63;0.001999997;0,187,255;9;-0.1313975,0.1241307,0.3560493;-0.1313975,0.1241307,0.3560493
637326660788987159;63;0.001999997;0,187,255;10;-0.1291636,0.1209496,0.3566854;-0.1291636,0.1209496,0.3566854
637326660788992111;63;0.001999997;0,187,255;11;-0.1260614,0.1177202,0.3577929;-0.1260614,0.1177202,0.3577929
637326660789423634;63;0.001999997;0,187,255;12;-0.1225917,0.1140289,0.3579118;-0.1225917,0.1140289,0.3579118
637326660789815476;63;0.001999997;0,187,255;13;-0.119276,0.1102808,0.3577209;-0.119276,0.1102808,0.3577209
637326660790271794;63;0.001999997;0,187,255;14;-0.1156517,0.1060002,0.3575316;-0.1156517,0.1060002,0.3575316
637326660790728117;63;0.001999997;0,187,255;15;-0.1123544,0.1014478,0.3575763;-0.1123544,0.1014478,0.3575763
637326660790728117;63;0.001999997;0,187,255;16;-0.108363,0.09689915,0.3583653;-0.108363,0.09689915,0.3583653
637326660791129870;63;0.001999997;0,187,255;17;-0.1046539,0.09234726,0.3591451;-0.1046539,0.09234726,0.3591451
637326660791655631;63;0.001999997;0,187,255;18;-0.1009329,0.08800286,0.3600956;-0.1009329,0.08800286,0.3600956
637326660792012757;63;0.001999997;0,187,255;19;-0.09759151,0.08430526,0.3611616;-0.09759151,0.08430526,0.3611616
637326660792012757;63;0.001999997;0,187,255;20;-0.09503859,0.08058047,0.3623624;-0.09503859,0.08058047,0.3623624
637326660792389723;63;0.001999997;0,187,255;21;-0.09342184,0.07773679,0.3632165;-0.09342184,0.07773679,0.3632165
637326660792821243;63;0.001999997;0,187,255;22;-0.09239669,0.07653639,0.3633498;-0.09239669,0.07653639,0.3633498
637326660793317238;63;0.001999997;0,187,255;23;-0.09182993,0.07617125,0.3630839;-0.09182993,0.07617125,0.3630839
637326660793664447;63;0.001999997;0,187,255;24;-0.09212849,0.07709831,0.3623143;-0.09212849,0.07709831,0.3623143
637326660793664447;63;0.001999997;0,187,255;25;-0.09298107,0.07838121,0.3599813;-0.09298107,0.07838121,0.3599813
637326660794180278;63;0.001999997;0,187,255;26;-0.09498581,0.07989687,0.3565765;-0.09498581,0.07989687,0.3565765
637326660794507644;63;0.001999997;0,187,255;27;-0.09823042,0.08242986,0.3516901;-0.09823042,0.08242986,0.3516901
637326660798341727;64;0.001999997;0,187,255;0;-0.1546164,0.07586184,0.3404581;-0.1546164,0.07586184,0.3404581
637326660798718686;64;0.001999997;0,187,255;1;-0.1544035,0.07656473,0.3416566;-0.1544035,0.07656473,0.3416566
637326660799145243;64;0.001999997;0,187,255;2;-0.1534933,0.07782051,0.342606;-0.1534933,0.07782051,0.342606
637326660799581731;64;0.001999997;0,187,255;3;-0.1517039,0.08004525,0.3436344;-0.1517039,0.08004525,0.3436344
637326660800013245;64;0.001999997;0,187,255;4;-0.1493943,0.08213538,0.3440372;-0.1493943,0.08213538,0.3440372
637326660800013245;64;0.001999997;0,187,255;5;-0.1445239,0.08634269,0.3445067;-0.1445239,0.08634269,0.3445067
637326660800504298;64;0.001999997;0,187,255;6;-0.1397857,0.09038478,0.3448046;-0.1397857,0.09038478,0.3448046
637326660800871327;64;0.001999997;0,187,255;7;-0.1340925,0.09472609,0.3453504;-0.1340925,0.09472609,0.3453504
637326660801357409;64;0.001999997;0,187,255;8;-0.1274113,0.09961149,0.3457528;-0.1274113,0.09961149,0.3457528
637326660801357409;64;0.001999997;0,187,255;9;-0.1205613,0.1044531,0.3463485;-0.1205613,0.1044531,0.3463485
637326660801779011;64;0.001999997;0,187,255;10;-0.1137059,0.108964,0.3474907;-0.1137059,0.108964,0.3474907
637326660802175824;64;0.001999997;0,187,255;11;-0.1068836,0.1126867,0.3489972;-0.1068836,0.1126867,0.3489972
637326660802582534;64;0.001999997;0,187,255;12;-0.1000123,0.1160173,0.3506058;-0.1000123,0.1160173,0.3506058
637326660802999171;64;0.001999997;0,187,255;13;-0.09354567,0.1190694,0.352081;-0.09354567,0.1190694,0.352081
637326660803004135;64;0.001999997;0,187,255;14;-0.08729569,0.1220261,0.3527117;-0.08729569,0.1220261,0.3527117
637326660803405895;64;0.001999997;0,187,255;15;-0.08117973,0.1255674,0.3533871;-0.08117973,0.1255674,0.3533871
637326660803857251;64;0.001999997;0,187,255;16;-0.07703987,0.1276585,0.3533712;-0.07703987,0.1276585,0.3533712
637326660804244137;64;0.001999997;0,187,255;17;-0.07096669,0.1303957,0.353646;-0.07096669,0.1303957,0.353646
637326660804249098;64;0.001999997;0,187,255;18;-0.0683291,0.1312276,0.3534715;-0.0683291,0.1312276,0.3534715
637326660804660777;64;0.001999997;0,187,255;19;-0.0668306,0.1310748,0.3527245;-0.0668306,0.1310748,0.3527245
637326660805206378;64;0.001999997;0,187,255;20;-0.06749661,0.1299285,0.3522559;-0.06749661,0.1299285,0.3522559
637326660805528778;64;0.001999997;0,187,255;21;-0.06945845,0.1280342,0.3509502;-0.06945845,0.1280342,0.3509502
637326660805900776;64;0.001999997;0,187,255;22;-0.07205205,0.1262037,0.3494744;-0.07205205,0.1262037,0.3494744
637326660806352143;64;0.001999997;0,187,255;23;-0.07510789,0.1241936,0.347695;-0.07510789,0.1241936,0.347695
637326660806352143;64;0.001999997;0,187,255;24;-0.07822933,0.1217795,0.3454699;-0.07822933,0.1217795,0.3454699
637326661193808119
637326662086277223;65;0.001999997;0,187,255;0;-0.01946465,0.04613039,0.4210809;-0.01946465,0.04613039,0.4210809
637326662086664127;65;0.001999997;0,187,255;1;-0.01956798,0.04636839,0.4216689;-0.01956798,0.04636839,0.4216689
637326662087174989;65;0.001999997;0,187,255;2;-0.01974902,0.04656103,0.4221435;-0.01974902,0.04656103,0.4221435
637326662087502346;65;0.001999997;0,187,255;3;-0.01984915,0.04671097,0.4222782;-0.01984915,0.04671097,0.4222782
637326662087928904;65;0.001999997;0,187,255;4;-0.02032031,0.04707459,0.4225323;-0.02032031,0.04707459,0.4225323
637326662087928904;65;0.001999997;0,187,255;5;-0.02068223,0.0470486,0.4230447;-0.02068223,0.0470486,0.4230447
637326662088340586;65;0.001999997;0,187,255;6;-0.02100787,0.04705042,0.4233208;-0.02100787,0.04705042,0.4233208
637326662088340586;65;0.001999997;0,187,255;7;-0.02104883,0.0472973,0.423193;-0.02104883,0.0472973,0.423193
637326662088796910;65;0.001999997;0,187,255;8;-0.02179645,0.04713768,0.4238492;-0.02179645,0.04713768,0.4238492
637326662088796910;65;0.001999997;0,187,255;9;-0.02205102,0.04709893,0.4240097;-0.02205102,0.04709893,0.4240097
637326662089213554;65;0.001999997;0,187,255;10;-0.0222324,0.04718718,0.4242128;-0.0222324,0.04718718,0.4242128
637326662089218518;65;0.001999997;0,187,255;11;-0.0223323,0.04732752,0.4247296;-0.0223323,0.04732752,0.4247296
637326662089669876;65;0.001999997;0,187,255;12;-0.02258808,0.04756016,0.4249899;-0.02258808,0.04756016,0.4249899
637326662090091472;65;0.001999997;0,187,255;13;-0.02195943,0.0479506,0.4249713;-0.02195943,0.0479506,0.4249713
637326662090091472;65;0.001999997;0,187,255;14;-0.02142588,0.04821584,0.4253349;-0.02142588,0.04821584,0.4253349
637326662090483320;65;0.001999997;0,187,255;15;-0.0209791,0.0485085,0.4257689;-0.0209791,0.0485085,0.4257689
637326662090493231;65;0.001999997;0,187,255;16;-0.02040119,0.04879218,0.4257554;-0.02040119,0.04879218,0.4257554
637326662093499007;65;0.001999997;0,187,255;17;-0.019328,0.04922569,0.4258368;-0.019328,0.04922569,0.4258368
637326662093503961;65;0.001999997;0,187,255;18;-0.0186745,0.04926682,0.4261881;-0.0186745,0.04926682,0.4261881
637326662093503961;65;0.001999997;0,187,255;19;-0.01757428,0.04972336,0.425874;-0.01757428,0.04972336,0.425874
637326662093503961;65;0.001999997;0,187,255;20;-0.01622301,0.05025423,0.4259662;-0.01622301,0.05025423,0.4259662
637326662093503961;65;0.001999997;0,187,255;21;-0.01549704,0.05055454,0.4258175;-0.01549704,0.05055454,0.4258175
637326662093503961;65;0.001999997;0,187,255;22;-0.01442819,0.05078495,0.4258336;-0.01442819,0.05078495,0.4258336
637326662093503961;65;0.001999997;0,187,255;23;-0.01375039,0.05079329,0.4259121;-0.01375039,0.05079329,0.4259121
637326662093503961;65;0.001999997;0,187,255;24;-0.01236591,0.05112481,0.4259124;-0.01236591,0.05112481,0.4259124
637326662093503961;65;0.001999997;0,187,255;25;-0.01128433,0.05121365,0.4259249;-0.01128433,0.05121365,0.4259249
637326662093503961;65;0.001999997;0,187,255;26;-0.009774925,0.05136296,0.4260599;-0.009774925,0.05136296,0.4260599
637326662093503961;65;0.001999997;0,187,255;27;-0.008713398,0.05147731,0.4261401;-0.008713398,0.05147731,0.4261401
637326662093503961;65;0.001999997;0,187,255;28;-0.007467039,0.05147135,0.4263673;-0.007467039,0.05147135,0.4263673
637326662093503961;65;0.001999997;0,187,255;29;-0.006030275,0.05140111,0.4267177;-0.006030275,0.05140111,0.4267177
637326662093503961;65;0.001999997;0,187,255;30;-0.004595824,0.05130014,0.4270772;-0.004595824,0.05130014,0.4270772
637326662093642836;65;0.001999997;0,187,255;31;-0.003509102,0.05151591,0.4272085;-0.003509102,0.05151591,0.4272085
637326662094178518;65;0.001999997;0,187,255;32;-0.002094904,0.05154923,0.4277349;-0.002094904,0.05154923,0.4277349
637326662094495980;65;0.001999997;0,187,255;33;-0.0005591754,0.05133191,0.4281277;-0.0005591754,0.05133191,0.4281277
637326662094505881;65;0.001999997;0,187,255;34;0.0006554872,0.05118799,0.4285869;0.0006554872,0.05118799,0.4285869
637326662094927479;65;0.001999997;0,187,255;35;0.002346892,0.05117905,0.4287827;0.002346892,0.05117905,0.4287827
637326662094927479;65;0.001999997;0,187,255;36;0.004138639,0.05123308,0.4290481;0.004138639,0.05123308,0.4290481
637326662095483009;65;0.001999997;0,187,255;37;0.005367883,0.05148199,0.4289441;0.005367883,0.05148199,0.4289441
637326662095483009;65;0.001999997;0,187,255;38;0.00748983,0.05198827,0.4288937;0.00748983,0.05198827,0.4288937
637326662095855004;65;0.001999997;0,187,255;39;0.009861115,0.05230072,0.4287008;0.009861115,0.05230072,0.4287008
637326662095855004;65;0.001999997;0,187,255;40;0.01149178,0.05260181,0.4284225;0.01149178,0.05260181,0.4284225
637326662096207166;65;0.001999997;0,187,255;41;0.01402469,0.05292961,0.4282255;0.01402469,0.05292961,0.4282255
637326662096207166;65;0.001999997;0,187,255;42;0.01662924,0.05353752,0.4279495;0.01662924,0.05353752,0.4279495
637326662096643641;65;0.001999997;0,187,255;43;0.01852584,0.05374348,0.4277095;0.01852584,0.05374348,0.4277095
637326662096643641;65;0.001999997;0,187,255;44;0.02147822,0.05400833,0.4278277;0.02147822,0.05400833,0.4278277
637326662097060289;65;0.001999997;0,187,255;45;0.02335318,0.05431113,0.4277372;0.02335318,0.05431113,0.4277372
637326662097060289;65;0.001999997;0,187,255;46;0.02651355,0.05469248,0.427442;0.02651355,0.05469248,0.427442
637326662097501723;65;0.001999997;0,187,255;47;0.0301283,0.05494046,0.4274698;0.0301283,0.05494046,0.4274698
637326662097501723;65;0.001999997;0,187,255;48;0.0335686,0.05517906,0.4276812;0.0335686,0.05517906,0.4276812
637326662097972927;65;0.001999997;0,187,255;49;0.03673706,0.05559999,0.427902;0.03673706,0.05559999,0.427902
637326662098325080;65;0.001999997;0,187,255;50;0.03909493,0.05578837,0.427971;0.03909493,0.05578837,0.427971
637326662098330057;65;0.001999997;0,187,255;51;0.04261331,0.05596322,0.4282057;0.04261331,0.05596322,0.4282057
637326662098855817;65;0.001999997;0,187,255;52;0.04599456,0.05592722,0.4287474;0.04599456,0.05592722,0.4287474
637326662098855817;65;0.001999997;0,187,255;53;0.04815723,0.05599415,0.4290642;0.04815723,0.05599415,0.4290642
637326662099173257;65;0.001999997;0,187,255;54;0.0515518,0.05603528,0.4294247;0.0515518,0.05603528,0.4294247
637326662099173257;65;0.001999997;0,187,255;55;0.05462895,0.05600578,0.4296905;0.05462895,0.05600578,0.4296905
637326662099619651;65;0.001999997;0,187,255;56;0.05663902,0.05610639,0.4298451;0.05663902,0.05610639,0.4298451
637326662099619651;65;0.001999997;0,187,255;57;0.05976623,0.05602217,0.4304506;0.05976623,0.05602217,0.4304506
637326662100016450;65;0.001999997;0,187,255;58;0.06296209,0.05600882,0.4314092;0.06296209,0.05600882,0.4314092
637326662100021408;65;0.001999997;0,187,255;59;0.065024,0.05612683,0.4316161;0.065024,0.05612683,0.4316161
637326662100522373;65;0.001999997;0,187,255;60;0.06816831,0.05636048,0.4316449;0.06816831,0.05636048,0.4316449
637326662100522373;65;0.001999997;0,187,255;61;0.07117876,0.05649734,0.4319458;0.07117876,0.05649734,0.4319458
637326662100829888;65;0.001999997;0,187,255;62;0.07325703,0.05660647,0.4320432;0.07325703,0.05660647,0.4320432
637326662100834850;65;0.001999997;0,187,255;63;0.07503808,0.05684093,0.4321102;0.07503808,0.05684093,0.4321102
637326662101246526;65;0.001999997;0,187,255;64;0.07875074,0.05702838,0.4322464;0.07875074,0.05702838,0.4322464
637326662101246526;65;0.001999997;0,187,255;65;0.08063084,0.05692384,0.432133;0.08063084,0.05692384,0.432133
637326662101687971;65;0.001999997;0,187,255;66;0.08314528,0.05723292,0.4319747;0.08314528,0.05723292,0.4319747
637326662102079813;65;0.001999997;0,187,255;67;0.08555555,0.05744091,0.4319088;0.08555555,0.05744091,0.4319088
637326662102084772;65;0.001999997;0,187,255;68;0.08731169,0.0574463,0.431783;0.08731169,0.0574463,0.431783
637326662102511339;65;0.001999997;0,187,255;69;0.08959734,0.05770198,0.4318533;0.08959734,0.05770198,0.4318533
637326662102511339;65;0.001999997;0,187,255;70;0.0920447,0.05788395,0.43177;0.0920447,0.05788395,0.43177
637326662102962691;65;0.001999997;0,187,255;71;0.09355547,0.05801573,0.4317198;0.09355547,0.05801573,0.4317198
637326662102962691;65;0.001999997;0,187,255;72;0.09603591,0.0583334,0.4317589;0.09603591,0.0583334,0.4317589
637326662103329738;65;0.001999997;0,187,255;73;0.09812357,0.05843514,0.4318626;0.09812357,0.05843514,0.4318626
637326662103334698;65;0.001999997;0,187,255;74;0.09944755,0.0583829,0.4322435;0.09944755,0.0583829,0.4322435
637326662103870369;65;0.001999997;0,187,255;75;0.1016158,0.05847961,0.4324983;0.1016158,0.05847961,0.4324983
637326662103870369;65;0.001999997;0,187,255;76;0.1037432,0.05864292,0.4327798;0.1037432,0.05864292,0.4327798
637326662104202695;65;0.001999997;0,187,255;77;0.1054643,0.05866992,0.4332229;0.1054643,0.05866992,0.4332229
637326662104202695;65;0.001999997;0,187,255;78;0.1078546,0.05866188,0.4334348;0.1078546,0.05866188,0.4334348
637326662104589585;65;0.001999997;0,187,255;79;0.1103319,0.05861837,0.4338342;0.1103319,0.05861837,0.4338342
637326662104594533;65;0.001999997;0,187,255;80;0.112026,0.05860981,0.4340369;0.112026,0.05860981,0.4340369
637326662105214535;65;0.001999997;0,187,255;81;0.1146592,0.05855224,0.4343691;0.1146592,0.05855224,0.4343691
637326662105214535;65;0.001999997;0,187,255;82;0.1172121,0.05860767,0.4344406;0.1172121,0.05860767,0.4344406
637326662105472457;65;0.001999997;0,187,255;83;0.1189771,0.05857751,0.4347029;0.1189771,0.05857751,0.4347029
637326662105988302;65;0.001999997;0,187,255;84;0.1217437,0.05898681,0.4349228;0.1217437,0.05898681,0.4349228
637326662105988302;65;0.001999997;0,187,255;85;0.1245755,0.05899784,0.4351431;0.1245755,0.05899784,0.4351431
637326662106375179;65;0.001999997;0,187,255;86;0.1265167,0.05898219,0.4349579;0.1265167,0.05898219,0.4349579
637326662106375179;65;0.001999997;0,187,255;87;0.1293048,0.05913493,0.435077;0.1293048,0.05913493,0.435077
637326662106786866;65;0.001999997;0,187,255;88;0.1321095,0.05922046,0.4351923;0.1321095,0.05922046,0.4351923
637326662106796795;65;0.001999997;0,187,255;89;0.133884,0.05917418,0.4353031;0.133884,0.05917418,0.4353031
637326662107158859;65;0.001999997;0,187,255;90;0.1366446,0.05920592,0.4355534;0.1366446,0.05920592,0.4355534
637326662107163832;65;0.001999997;0,187,255;91;0.13958,0.05922756,0.4353597;0.13958,0.05922756,0.4353597
637326662107699507;65;0.001999997;0,187,255;92;0.1414839,0.05922773,0.4357231;0.1414839,0.05922773,0.4357231
637326662107704464;65;0.001999997;0,187,255;93;0.1442176,0.05916372,0.435773;0.1442176,0.05916372,0.435773
637326662108021903;65;0.001999997;0,187,255;94;0.1462651,0.05921444,0.4359332;0.1462651,0.05921444,0.4359332
637326662108021903;65;0.001999997;0,187,255;95;0.1493337,0.05932122,0.4363527;0.1493337,0.05932122,0.4363527
637326662108428621;65;0.001999997;0,187,255;96;0.1523149,0.05928874,0.4368018;0.1523149,0.05928874,0.4368018
637326662108428621;65;0.001999997;0,187,255;97;0.1553255,0.05919331,0.4371965;0.1553255,0.05919331,0.4371965
637326662108875025;65;0.001999997;0,187,255;98;0.1574713,0.05916515,0.4377378;0.1574713,0.05916515,0.4377378
637326662108875025;65;0.001999997;0,187,255;99;0.1608381,0.05894679,0.4382316;0.1608381,0.05894679,0.4382316
637326662109271821;65;0.001999997;0,187,255;100;0.1629064,0.05906469,0.4384164;0.1629064,0.05906469,0.4384164
637326662109271821;65;0.001999997;0,187,255;101;0.1660727,0.05891484,0.4391589;0.1660727,0.05891484,0.4391589
